sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sample_date,sample_time,dist
506,506,501,502,499,498,527,840,05/12/2021,18:12:42,30.000000
506,502,501,498,495,510,755,767,05/12/2021,18:13:13,26.130000
506,502,501,498,495,510,752,767,05/12/2021,18:13:44,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:14:15,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:14:46,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:15:17,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:15:48,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:16:19,26.130000
506,502,501,498,495,510,760,763,05/12/2021,18:16:50,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:17:21,26.130000
506,502,501,498,495,510,760,764,05/12/2021,18:17:52,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:18:23,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:18:54,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:19:25,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:19:56,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:20:27,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:20:58,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:21:29,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:22:00,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:22:31,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:23:02,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:23:33,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:24:04,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:24:35,26.130000
506,502,501,498,495,510,764,759,05/12/2021,18:25:06,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:25:37,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:26:08,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:26:39,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:27:10,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:27:41,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:28:12,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:28:43,26.130000
506,502,501,498,495,510,776,751,05/12/2021,18:29:14,26.130000
506,502,501,498,495,510,776,752,05/12/2021,18:29:45,26.130000
506,502,501,498,495,510,776,752,05/12/2021,18:30:16,26.130000
506,502,501,498,495,510,776,752,05/12/2021,18:30:47,26.130000
506,502,501,498,495,510,776,752,05/12/2021,18:31:18,26.130000
506,502,501,498,495,510,776,752,05/12/2021,18:31:49,26.130000
506,502,501,498,495,506,716,800,05/12/2021,18:32:20,26.854065
506,502,501,498,495,506,736,783,05/12/2021,18:32:51,26.354710
506,502,501,498,495,506,736,784,05/12/2021,18:33:22,26.354710
506,502,501,498,495,506,716,800,05/12/2021,18:33:53,26.854065
506,502,501,498,495,506,716,800,05/12/2021,18:34:24,26.854065
506,502,501,498,495,506,716,800,05/12/2021,18:34:55,26.854065
506,502,501,498,495,506,720,796,05/12/2021,18:35:26,26.754194
506,502,501,498,495,510,764,760,05/12/2021,18:39:53,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:40:24,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:40:55,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:41:26,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:41:57,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:42:28,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:42:59,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:43:30,26.130000
506,502,501,498,495,510,764,760,05/12/2021,18:44:01,26.130000
506,506,501,498,495,510,764,756,05/12/2021,18:44:32,26.130000
506,502,501,498,495,510,768,757,05/12/2021,18:45:03,26.130000
506,502,501,498,495,510,768,760,05/12/2021,18:45:34,26.130000
506,502,501,498,495,510,768,760,05/12/2021,18:46:05,26.130000
506,502,501,498,495,510,768,756,05/12/2021,18:46:36,26.130000
506,502,501,498,495,510,768,760,05/12/2021,18:47:07,26.130000
506,502,501,498,495,510,772,752,05/12/2021,18:47:38,26.130000
506,502,501,498,495,510,772,751,05/12/2021,18:48:09,26.130000
506,502,501,498,495,534,925,647,05/12/2021,18:48:40,24.887500
506,502,501,498,495,534,925,647,05/12/2021,18:49:11,24.887500
506,502,501,498,495,554,993,599,05/12/2021,18:49:42,24.278929
506,502,501,498,495,554,989,603,05/12/2021,18:50:13,24.329643
506,502,501,498,495,546,973,615,05/12/2021,18:50:44,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:51:15,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:51:46,24.481786
506,502,501,498,495,546,977,611,05/12/2021,18:52:17,24.431071
502,502,501,498,495,546,977,611,05/12/2021,18:52:48,24.431071
506,502,501,498,495,546,973,615,05/12/2021,18:53:19,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:53:50,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:54:21,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:54:52,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:55:23,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:55:54,24.481786
506,502,501,498,495,546,973,615,05/12/2021,18:56:25,24.481786
506,502,501,498,495,526,893,667,05/12/2021,18:56:56,25.141071
506,502,501,498,495,526,893,667,05/12/2021,18:57:27,25.141071
506,502,501,498,495,526,897,667,05/12/2021,18:57:58,25.141071
506,502,501,498,495,526,897,663,05/12/2021,18:58:29,25.090357
506,502,501,498,495,526,897,663,05/12/2021,18:59:00,25.090357
506,502,501,498,495,526,897,663,05/12/2021,18:59:31,25.090357
506,502,501,498,495,526,897,663,05/12/2021,19:00:02,25.090357
506,502,501,498,495,526,897,663,05/12/2021,19:00:33,25.090357
506,502,501,498,495,526,897,663,05/12/2021,19:01:04,25.090357
506,502,501,498,495,526,897,663,05/12/2021,19:01:35,25.090357
506,502,501,498,495,526,897,663,05/12/2021,19:02:06,25.090357
506,502,501,498,495,570,1013,578,05/12/2021,19:02:37,24.012679
506,502,501,498,495,546,965,619,05/12/2021,19:03:08,24.532500
506,502,501,498,495,562,1001,591,05/12/2021,19:03:39,24.177500
506,502,501,498,495,582,1021,574,05/12/2021,19:04:10,23.955200
506,502,501,498,495,570,1013,578,05/12/2021,19:04:41,24.012679
506,502,501,498,495,566,1005,587,05/12/2021,19:05:12,24.126786
506,502,501,498,495,570,1009,587,05/12/2021,19:05:43,24.126786
506,502,501,498,495,538,947,631,05/12/2021,19:06:14,24.684643
506,502,501,498,495,518,832,707,05/12/2021,19:06:45,25.648214
506,502,501,498,495,542,961,623,05/12/2021,19:07:16,24.583214
506,502,501,498,495,534,925,647,05/12/2021,19:07:47,24.887500
506,502,501,498,495,546,969,615,05/12/2021,19:08:18,24.481786
498,595,1020,591,495,498,499,498,05/12/2021,19:08:49,6.520072
498,595,1020,591,495,498,503,499,05/12/2021,19:09:20,6.520072
498,651,1020,550,495,498,503,498,05/12/2021,19:09:51,6.072878
498,663,1020,550,495,498,503,498,05/12/2021,19:12:38,5.977050
502,767,1000,522,495,502,503,498,05/12/2021,19:13:09,5.146547
502,723,1020,530,495,502,503,498,05/12/2021,19:13:40,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:14:11,5.497914
502,723,1020,530,495,499,499,498,05/12/2021,19:14:42,5.497914
502,723,1020,530,495,502,503,502,05/12/2021,19:15:13,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:15:44,5.497914
502,723,1020,530,495,498,503,498,05/12/2021,19:16:15,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:16:46,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:17:17,5.497914
502,723,1020,530,495,502,503,502,05/12/2021,19:17:48,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:18:19,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:18:50,5.497914
502,723,1020,530,495,502,502,502,05/12/2021,19:19:21,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:19:52,5.497914
502,723,1020,530,495,502,503,501,05/12/2021,19:20:54,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:20:23,5.497914
502,723,1020,530,495,502,503,502,05/12/2021,19:21:25,5.497914
502,723,1020,530,495,498,503,502,05/12/2021,19:21:56,5.497914
502,723,1020,530,495,498,503,502,05/12/2021,19:22:27,5.497914
502,723,1020,530,495,502,503,502,05/12/2021,19:22:58,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:23:29,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:24:00,5.497914
502,723,1020,530,495,498,503,500,05/12/2021,19:24:31,5.497914
502,723,1020,530,495,501,503,502,05/12/2021,19:25:02,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:25:33,5.497914
502,723,1020,530,495,502,503,498,05/12/2021,19:26:04,5.497914
502,723,1020,530,495,498,499,498,05/12/2021,19:26:35,5.497914
506,791,968,518,495,502,503,502,05/12/2021,19:27:06,4.954892
506,787,972,522,495,502,503,498,05/12/2021,19:27:37,4.986835
506,787,976,518,495,502,499,502,05/12/2021,19:28:08,4.986835
506,787,976,518,495,502,503,502,05/12/2021,19:28:39,4.986835
506,787,976,522,495,502,503,498,05/12/2021,19:29:10,4.986835
502,783,980,522,495,502,503,502,05/12/2021,19:29:41,5.018777
506,783,980,518,495,502,503,498,05/12/2021,19:30:12,5.018777
506,783,976,522,495,502,503,502,05/12/2021,19:30:43,5.018777
506,783,976,518,495,502,503,498,05/12/2021,19:31:14,5.018777
506,811,944,518,495,502,503,498,05/12/2021,19:31:45,4.795180
506,815,944,518,495,502,503,502,05/12/2021,19:32:16,4.763237
506,823,932,514,495,502,503,502,05/12/2021,19:32:47,4.699353
506,819,932,514,495,502,503,498,05/12/2021,19:33:18,4.731295
506,824,932,514,495,502,503,502,05/12/2021,19:33:49,4.691367
498,695,1020,538,495,502,503,502,05/12/2021,19:34:20,5.721511
498,647,1020,555,495,498,503,498,05/12/2021,19:34:51,6.104820
498,647,1020,554,495,498,499,498,05/12/2021,19:35:22,6.104820
498,651,1020,554,495,498,499,498,05/12/2021,19:35:53,6.072878
498,651,1020,555,495,498,499,498,05/12/2021,19:36:24,6.072878
502,715,1020,534,495,502,503,498,05/12/2021,19:36:55,5.561799
502,715,1020,534,495,502,503,498,05/12/2021,19:37:26,5.561799
502,763,1004,522,495,498,503,498,05/12/2021,19:37:57,5.178489
494,574,1020,611,495,498,499,498,05/12/2021,19:38:28,6.721593
498,574,1020,615,499,498,499,498,05/12/2021,19:38:59,6.752373
494,574,1020,615,499,498,499,498,05/12/2021,19:39:30,6.752373
498,659,1020,550,499,502,503,498,05/12/2021,19:40:01,6.008993
498,619,1020,574,495,498,503,498,05/12/2021,19:40:32,6.328417
679,1020,537,498,503,502,503,502,05/12/2021,19:41:03,0.127500
502,498,493,554,1021,630,495,494,05/12/2021,19:41:34,15.672941
494,514,920,864,511,498,499,498,05/12/2021,19:42:05,8.668407
506,803,956,518,499,502,503,502,05/12/2021,19:42:36,4.859065
510,852,900,514,499,502,503,502,05/12/2021,19:43:07,4.467770
518,912,830,506,499,502,503,502,05/12/2021,19:45:57,4.026738
510,827,924,514,495,502,503,502,05/12/2021,19:46:28,4.667410
510,828,924,514,499,502,503,502,05/12/2021,19:46:59,4.659424
510,844,900,514,495,502,503,502,05/12/2021,19:47:30,4.531655
510,856,888,514,499,502,503,502,05/12/2021,19:48:01,4.435827
510,856,888,510,495,502,503,498,05/12/2021,19:48:32,4.435827
510,856,888,514,499,502,503,498,05/12/2021,19:49:03,4.435827
510,856,888,514,499,502,503,502,05/12/2021,19:49:34,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:50:05,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:50:36,4.435827
510,856,888,510,499,502,503,498,05/12/2021,19:51:07,4.435827
510,856,888,514,495,502,503,502,05/12/2021,19:51:38,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:52:09,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:52:40,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:53:11,4.435827
510,856,888,510,499,502,503,498,05/12/2021,19:53:42,4.435827
510,856,888,510,499,502,503,498,05/12/2021,19:54:13,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:54:44,4.435827
510,856,888,510,499,502,503,502,05/12/2021,19:55:15,4.435827
510,856,888,510,499,502,503,499,05/12/2021,19:55:46,4.435827
510,844,900,514,499,502,503,502,05/12/2021,19:56:17,4.531655
510,848,896,514,499,502,503,502,05/12/2021,19:56:48,4.499712
510,848,896,514,499,502,503,502,05/12/2021,19:57:19,4.499712
510,848,896,514,499,502,503,502,05/12/2021,19:57:50,4.499712
510,848,896,510,499,502,503,502,05/12/2021,19:58:21,4.499712
510,848,896,510,499,502,503,502,05/12/2021,19:58:52,4.499712
510,847,896,514,499,502,503,502,05/12/2021,19:59:23,4.507698
510,848,896,514,499,502,499,502,05/12/2021,19:59:54,4.499712
510,848,896,514,495,502,503,502,05/12/2021,20:00:25,4.499712
510,848,896,510,499,502,503,502,05/12/2021,20:00:56,4.499712
510,848,896,514,499,502,503,498,05/12/2021,20:01:27,4.499712
510,848,896,514,499,502,503,502,05/12/2021,20:01:58,4.499712
510,848,896,514,499,502,503,498,05/12/2021,20:02:29,4.499712
510,848,896,514,499,502,503,502,05/12/2021,20:03:00,4.499712
510,848,896,514,499,502,503,502,05/12/2021,20:03:31,4.499712
510,848,896,510,499,502,503,502,05/12/2021,20:04:02,4.499712
510,847,896,510,499,502,503,502,05/12/2021,20:04:33,4.507698
510,848,896,514,499,502,503,498,05/12/2021,20:05:04,4.499712
510,848,896,510,495,502,503,502,05/12/2021,20:05:35,4.499712
510,848,896,514,496,502,503,502,05/12/2021,20:06:06,4.499712
510,856,879,510,499,502,503,502,05/12/2021,20:06:37,4.435827
510,856,879,510,499,502,503,502,05/12/2021,20:07:08,4.435827
510,843,900,514,499,502,503,502,05/12/2021,20:07:39,4.539640
510,848,896,514,499,502,503,498,05/12/2021,20:08:10,4.499712
510,848,900,514,499,502,503,502,05/12/2021,20:08:41,4.499712
510,835,912,514,499,502,503,498,05/12/2021,20:09:12,4.603525
510,840,908,514,499,502,503,498,05/12/2021,20:09:43,4.563597
510,840,908,514,499,502,503,502,05/12/2021,20:10:14,4.563597
510,839,908,514,495,502,503,502,05/12/2021,20:10:45,4.571583
510,840,908,514,499,502,503,502,05/12/2021,20:11:16,4.563597
510,840,908,514,499,502,503,498,05/12/2021,20:11:47,4.563597
510,840,908,514,495,502,503,500,05/12/2021,20:12:18,4.563597
510,839,908,514,499,502,503,502,05/12/2021,20:12:49,4.571583
510,839,908,514,499,502,503,502,05/12/2021,20:13:20,4.571583
510,840,908,514,495,502,503,502,05/12/2021,20:13:51,4.563597
526,976,758,506,499,502,503,502,05/12/2021,20:14:22,3.433190
526,976,758,502,499,502,503,502,05/12/2021,20:14:53,3.433190
526,984,754,502,499,502,503,502,05/12/2021,20:15:24,3.400215
526,980,754,502,499,502,503,498,05/12/2021,20:15:55,3.400215
518,908,826,506,499,502,503,502,05/12/2021,20:16:26,3.993763
526,989,746,502,499,502,503,498,05/12/2021,20:18:54,3.334265
526,989,746,502,499,502,503,502,05/12/2021,20:19:25,3.334265
526,985,750,502,499,502,503,502,05/12/2021,20:19:56,3.367240
526,984,750,506,499,502,503,502,05/12/2021,20:20:27,3.367240
526,985,750,502,499,502,503,502,05/12/2021,20:20:58,3.367240
526,989,746,502,499,502,503,502,05/12/2021,20:21:29,3.334265
526,980,750,502,499,502,503,499,05/12/2021,20:22:00,3.367240
526,985,750,506,499,502,503,498,05/12/2021,20:22:31,3.367240
510,844,900,514,499,502,503,502,05/12/2021,20:23:02,4.531655
510,840,900,514,499,502,503,502,05/12/2021,20:23:33,4.563597
510,844,896,514,495,502,503,502,05/12/2021,20:24:04,4.531655
510,835,904,514,495,502,503,502,05/12/2021,20:24:35,4.603525
510,835,908,514,499,502,503,498,05/12/2021,20:25:06,4.603525
510,835,908,514,499,502,503,498,05/12/2021,20:25:37,4.603525
526,992,742,502,499,502,503,498,05/12/2021,20:26:08,3.301290
526,992,742,502,499,502,503,502,05/12/2021,20:26:39,3.301290
510,831,908,514,495,502,503,498,05/12/2021,20:27:10,4.635468
510,831,908,514,495,502,503,502,05/12/2021,20:27:41,4.635468
510,844,896,514,499,502,503,502,05/12/2021,20:28:12,4.531655
526,992,746,502,499,502,503,498,05/12/2021,20:28:43,3.334265
526,989,746,502,499,502,503,498,05/12/2021,20:29:14,3.334265
526,985,746,502,499,502,503,502,05/12/2021,20:29:45,3.334265
526,985,750,502,499,502,503,502,05/12/2021,20:30:16,3.367240
526,985,750,502,499,502,503,502,05/12/2021,20:30:47,3.367240
526,985,750,502,499,502,503,498,05/12/2021,20:31:18,3.367240
510,835,908,514,499,502,503,498,05/12/2021,20:31:49,4.603525
526,980,750,502,499,502,503,502,05/12/2021,20:32:20,3.367240
526,985,750,502,499,502,503,502,05/12/2021,20:32:51,3.367240
526,980,750,502,499,502,503,502,05/12/2021,20:33:22,3.367240
518,900,831,510,499,502,503,502,05/12/2021,20:33:53,4.034982
510,828,916,514,499,502,503,502,05/12/2021,20:34:24,4.659424
510,819,924,514,499,502,503,498,05/12/2021,20:34:55,4.731295
510,819,924,514,495,502,503,502,05/12/2021,20:35:26,4.731295
526,989,746,502,499,502,503,498,05/12/2021,20:35:57,3.334265
526,984,746,502,499,502,503,502,05/12/2021,20:36:28,3.334265
530,1000,734,502,499,502,503,502,05/12/2021,20:36:59,3.235341
506,775,976,518,495,502,503,498,05/12/2021,20:37:30,5.082662
510,831,908,514,495,502,503,502,05/12/2021,20:38:01,4.635468
510,832,912,514,499,502,503,502,05/12/2021,20:38:32,4.627482
530,1000,734,502,499,502,503,498,05/12/2021,20:39:03,3.235341
530,996,738,502,499,502,503,502,05/12/2021,20:39:34,3.268315
526,968,766,506,499,502,503,502,05/12/2021,20:40:05,3.499140
522,968,766,506,499,502,503,502,05/12/2021,20:40:36,3.499140
514,896,839,510,499,502,503,498,05/12/2021,20:41:07,4.100932
530,1000,734,502,499,502,503,498,05/12/2021,20:41:38,3.235341
530,996,738,502,499,502,503,502,05/12/2021,20:42:09,3.268315
510,835,908,514,499,502,503,502,05/12/2021,20:42:40,4.603525
526,996,738,502,499,502,503,499,05/12/2021,20:43:11,3.268315
514,864,875,510,499,502,503,502,05/12/2021,20:43:42,4.371942
514,864,875,510,499,502,503,502,05/12/2021,20:44:13,4.371942
506,771,988,522,495,502,503,500,05/12/2021,20:44:44,5.114604
510,844,896,514,499,502,503,502,05/12/2021,20:45:15,4.531655
510,811,932,514,499,502,503,502,05/12/2021,20:45:46,4.795180
526,980,754,506,499,502,503,500,05/12/2021,20:46:17,3.400215
526,980,754,502,499,502,503,498,05/12/2021,20:46:48,3.400215
526,976,758,506,499,502,503,502,05/12/2021,20:47:19,3.433190
514,872,863,510,499,502,503,502,05/12/2021,20:47:50,4.298781
498,647,1020,555,495,498,503,498,05/12/2021,20:48:21,6.104820
514,884,851,510,499,502,503,502,05/12/2021,20:48:52,4.199857
514,888,847,510,499,502,503,498,05/12/2021,20:51:09,4.166882
514,872,863,510,499,502,503,502,05/12/2021,20:51:40,4.298781
514,872,863,510,499,502,503,498,05/12/2021,20:52:11,4.298781
514,872,863,510,499,502,503,502,05/12/2021,20:52:42,4.298781
514,856,879,514,499,502,503,502,05/12/2021,20:53:13,4.435827
514,856,879,511,499,502,503,502,05/12/2021,20:53:44,4.435827
514,856,879,510,499,502,503,502,05/12/2021,20:54:15,4.435827
514,856,879,510,499,502,503,502,05/12/2021,20:54:46,4.435827
514,856,879,510,499,502,503,498,05/12/2021,20:55:17,4.435827
513,856,879,510,499,502,503,502,05/12/2021,20:55:48,4.435827
510,856,879,514,499,502,503,502,05/12/2021,20:56:19,4.435827
510,856,883,510,499,502,503,502,05/12/2021,20:56:50,4.435827
510,848,888,514,499,502,503,498,05/12/2021,20:57:21,4.499712
510,848,888,514,499,502,503,502,05/12/2021,20:57:52,4.499712
510,848,888,514,499,502,503,498,05/12/2021,20:58:23,4.499712
510,848,888,514,499,502,503,502,05/12/2021,20:58:54,4.499712
510,852,888,510,499,502,503,498,05/12/2021,20:59:25,4.467770
510,852,883,514,499,502,503,502,05/12/2021,20:59:56,4.467770
502,735,1020,530,495,502,503,502,05/12/2021,21:00:27,5.402086
502,731,1020,526,495,502,503,498,05/12/2021,21:00:58,5.434029
502,735,1020,526,499,502,503,502,05/12/2021,21:01:29,5.402086
502,735,1020,526,495,502,503,502,05/12/2021,21:02:00,5.402086
518,892,831,510,499,502,503,502,05/12/2021,21:02:31,4.034982
514,872,855,510,499,502,503,502,05/12/2021,21:03:02,4.232832
514,872,859,510,499,502,503,502,05/12/2021,21:03:33,4.265806
514,876,855,510,499,502,503,498,05/12/2021,21:04:04,4.232832
514,876,855,510,499,502,503,502,05/12/2021,21:04:35,4.232832
514,876,855,510,499,502,503,502,05/12/2021,21:05:06,4.232832
510,840,892,514,499,502,503,502,05/12/2021,21:05:37,4.563597
510,840,892,514,499,502,503,502,05/12/2021,21:06:08,4.563597
510,844,892,514,499,502,503,502,05/12/2021,21:06:39,4.531655
510,844,892,514,495,502,503,502,05/12/2021,21:07:10,4.531655
510,844,892,514,499,502,503,502,05/12/2021,21:07:41,4.531655
510,844,892,514,499,502,503,502,05/12/2021,21:08:12,4.531655
510,844,892,514,499,502,503,502,05/12/2021,21:08:43,4.531655
510,844,892,514,499,502,503,502,05/12/2021,21:09:14,4.531655
510,844,892,514,499,502,503,502,05/12/2021,21:09:45,4.531655
510,819,920,514,499,502,503,502,05/12/2021,21:10:16,4.731295
506,759,1004,522,499,502,503,502,05/12/2021,21:10:47,5.210432
506,763,1004,522,495,502,503,502,05/12/2021,21:11:18,5.178489
506,763,1000,522,499,502,503,502,05/12/2021,21:11:49,5.178489
514,880,847,510,499,502,503,498,05/12/2021,21:12:20,4.166882
502,739,1020,526,495,502,503,502,05/12/2021,21:12:51,5.370144
506,747,1016,526,495,502,503,502,05/12/2021,21:13:22,5.306259
510,852,888,514,499,502,503,502,05/12/2021,21:13:53,4.467770
510,848,892,514,499,502,503,502,05/12/2021,21:14:24,4.499712
510,848,888,514,499,502,503,498,05/12/2021,21:14:55,4.499712
506,771,988,522,495,502,503,498,05/12/2021,21:15:26,5.114604
506,771,984,522,495,502,503,498,05/12/2021,21:15:57,5.114604
510,844,896,514,495,502,503,502,05/12/2021,21:16:28,4.531655
526,981,750,502,499,502,503,498,05/12/2021,21:16:59,3.367240
526,980,750,502,499,502,503,502,05/12/2021,21:17:30,3.367240
518,920,818,506,499,502,499,502,05/12/2021,21:18:01,3.927814
502,691,1020,538,495,498,503,502,05/12/2021,21:18:32,5.753453
502,671,1020,546,495,502,499,502,05/12/2021,21:19:03,5.913165
502,679,1020,542,495,498,503,502,05/12/2021,21:19:34,5.849281
502,675,1020,542,495,502,503,498,05/12/2021,21:20:05,5.881223
502,675,1020,542,495,502,503,498,05/12/2021,21:20:36,5.881223
526,972,758,506,499,502,503,498,05/12/2021,21:21:07,3.433190
502,683,1020,542,495,502,503,502,05/12/2021,21:23:23,5.817338
502,687,1020,538,495,500,503,499,05/12/2021,21:23:54,5.785396
502,687,1020,538,495,502,499,498,05/12/2021,21:24:25,5.785396
502,687,1020,538,495,502,503,498,05/12/2021,21:24:56,5.785396
510,852,888,510,499,502,503,498,05/12/2021,21:25:27,4.467770
526,972,758,502,499,502,503,498,05/12/2021,21:25:58,3.433190
526,972,758,506,499,502,503,502,05/12/2021,21:26:29,3.433190
502,727,1020,530,495,502,503,502,05/12/2021,21:27:00,5.465971
502,727,1020,530,495,502,503,502,05/12/2021,21:27:31,5.465971
502,727,1020,530,495,502,503,502,05/12/2021,21:28:02,5.465971
502,727,1020,530,495,502,503,498,05/12/2021,21:28:33,5.465971
502,727,1020,530,495,502,503,502,05/12/2021,21:29:04,5.465971
502,731,1020,530,495,498,503,498,05/12/2021,21:29:35,5.434029
502,731,1020,530,495,502,503,498,05/12/2021,21:30:06,5.434029
502,731,1020,530,495,498,503,498,05/12/2021,21:30:37,5.434029
514,864,875,510,499,502,503,502,05/12/2021,21:31:08,4.371942
514,876,859,510,499,502,503,498,05/12/2021,21:31:39,4.265806
506,775,984,522,495,502,503,502,05/12/2021,21:32:10,5.082662
506,759,1000,522,495,502,503,498,05/12/2021,21:32:41,5.210432
506,771,988,522,499,502,503,502,05/12/2021,21:33:12,5.114604
506,759,1000,522,495,502,503,502,05/12/2021,21:33:43,5.210432
506,759,1000,522,495,502,503,502,05/12/2021,21:34:14,5.210432
506,760,1000,522,495,502,503,502,05/12/2021,21:34:45,5.202446
510,840,900,514,499,502,503,502,05/12/2021,21:35:16,4.563597
522,960,770,506,499,502,503,502,05/12/2021,21:35:47,3.532115
510,856,892,514,499,502,503,502,05/12/2021,21:36:18,4.435827
510,856,892,514,499,502,503,502,05/12/2021,21:36:49,4.435827
514,884,847,510,499,502,503,502,05/12/2021,21:37:20,4.166882
522,948,782,506,499,502,503,500,05/12/2021,21:37:51,3.631039
522,948,782,506,499,502,503,498,05/12/2021,21:38:22,3.631039
510,823,916,514,499,502,503,498,05/12/2021,21:38:53,4.699353
506,751,1008,526,495,502,503,502,05/12/2021,21:39:24,5.274317
506,755,1004,526,499,502,503,502,05/12/2021,21:39:55,5.242374
506,759,1004,522,495,502,503,498,05/12/2021,21:40:26,5.210432
506,755,1008,522,495,502,503,498,05/12/2021,21:40:57,5.242374
506,759,1004,522,495,502,503,502,05/12/2021,21:41:28,5.210432
506,759,1004,522,495,502,503,502,05/12/2021,21:41:59,5.210432
514,860,879,510,499,502,503,502,05/12/2021,21:42:30,4.403885
518,912,814,506,499,502,503,502,05/12/2021,21:43:01,3.894839
518,908,822,510,499,502,503,498,05/12/2021,21:43:32,3.960789
502,735,1020,526,495,502,503,502,05/12/2021,21:44:03,5.402086
502,739,1020,526,499,502,503,498,05/12/2021,21:44:34,5.370144
526,972,758,502,499,502,503,498,05/12/2021,21:45:05,3.433190
510,848,892,514,499,502,503,498,05/12/2021,21:45:36,4.499712
510,860,879,510,499,502,499,502,05/12/2021,21:46:07,4.403885
514,868,863,510,499,502,503,502,05/12/2021,21:46:38,4.298781
506,787,960,518,499,502,503,502,05/12/2021,21:47:09,4.986835
506,787,960,518,495,502,503,502,05/12/2021,21:47:40,4.986835
506,787,960,518,499,502,503,502,05/12/2021,21:48:11,4.986835
506,783,968,518,495,502,503,502,05/12/2021,21:48:42,5.018777
506,783,968,518,495,502,503,498,05/12/2021,21:49:13,5.018777
506,783,968,518,495,502,503,502,05/12/2021,21:49:44,5.018777
506,783,968,518,495,502,503,502,05/12/2021,21:50:15,5.018777
506,783,968,518,495,502,503,502,05/12/2021,21:50:46,5.018777
526,984,746,502,499,502,503,498,05/12/2021,21:51:17,3.334265
526,976,758,503,499,502,503,502,05/12/2021,21:51:48,3.433190
510,807,936,518,495,502,503,498,05/12/2021,21:52:19,4.827122
510,823,916,514,499,502,503,498,05/12/2021,21:52:50,4.699353
510,823,916,514,495,502,503,502,05/12/2021,21:53:21,4.699353
502,735,1020,526,498,502,503,498,05/12/2021,21:54:42,5.402086
510,832,912,514,495,502,503,498,05/12/2021,21:55:13,4.627482
522,952,778,506,499,502,503,498,05/12/2021,21:55:44,3.598065
522,952,778,506,499,502,503,502,05/12/2021,21:56:15,3.598065
506,783,968,518,499,502,503,498,05/12/2021,21:56:46,5.018777
506,796,952,518,495,502,503,502,05/12/2021,21:57:17,4.914964
